filename,hyperpolyglot,go-enry,magika,pygments-filename,cloc,pygments-file-content,linguist,guesslang,starcoder2-3b
/samples/API Blueprint/simple.apib,0.01529109166,0.02986287476,0.0745942621,0.13408390548,0.21147532052,0.22491596038000003,0.42805111084,2.39462812712,16.04491602552
/samples/APL/DeepakChopra.apl,0.01562328066,0.02626303876,0.07557540210000001,0.12833461948,0.21467414252,0.22294755238000002,0.45903403084000005,2.41231337114,14.56035580252
/samples/APL/UT.dyalog,0.01485794766,0.02660471976,0.07707255310000001,0.12673123848,0.21778320452,0.23973574138000003,0.45774689384000006,2.39191721214,14.20607542052
/samples/APL/hashbang,0.01611332466,0.02515362876,0.0770124221,0.12592159048,0.21446461652,0.21705655038000002,0.45603128284000005,2.40163517014,13.28373631152
/samples/ASL/example.asl,0.01518391566,0.02682847576,0.0842361721,0.13067116448,0.21249853052,0.25140241038000005,0.43181726484000005,2.42125791312,14.42068529852
/samples/ASL/example.dsl,0.01730623466,0.02743673076,0.08269374510000001,0.13208556348,0.21346532252,0.24978193338000004,0.42751104484,2.56448797412,14.37462476452
/samples/ASN.1/example.asn,0.01513109066,0.02650715676,0.0768605291,0.13001899048,0.21292254152,0.24107541738000002,0.43483964384,2.57653303612,16.36546185152
/samples/ASP.NET/EchoSocket.ashx,0.01650492866,0.02816942376,0.0768096461,0.14087046748,0.21422092352000002,0.25128816438,0.43450904484,2.52837387112,13.66671642352
/samples/ASP.NET/Global.asax,0.01615128566,0.02792671576,0.0771225671,0.13931899848,0.21442188952000002,0.25409736038,0.43204967184000004,2.5196917111199997,14.25561177752
/samples/ASP.NET/Login.aspx,0.01582163666,0.026825106760000002,0.0783660051,0.14070495048,0.21286647552000001,0.25683620638000004,0.43003669184000004,2.46268517612,14.06730532852
/samples/ASP.NET/OpenAuthProviders.ascx,0.01625360366,0.02918795976,0.0778004171,0.13905244248,0.21584987252,0.24608750538000002,0.43515437884,2.48272711612,15.40870358452
/samples/ATS/CoYonedaLemma.dats,0.016082073659999998,0.02723122976,0.0777586921,0.13422347048,0.21218556952,0.24180251438000003,0.44902006984000004,2.66732835512,13.31515267652
/samples/ATS/DiningPhil2.dats,0.01626122466,0.02750265876,0.07822371310000001,0.13317102148,0.21772361152,0.24418262938000002,0.45781033984,2.49881511712,13.99670131752
/samples/ATS/DiningPhil2.sats,0.015462497660000003,0.02788182576,0.0761400651,0.13321816948,0.21223193252,0.24235613438000003,0.45584780484000004,2.41980775612,13.22357117152
/samples/ATS/DiningPhil2_fork.dats,0.01794953666,0.02962412276,0.0768115561,0.13293056148,0.21552448952,0.24109232038000003,0.45005258884000005,2.4783104471199997,15.65370015652
/samples/ATS/DiningPhil2_thread.dats,0.01591933566,0.02888941376,0.0751645801,0.13274920948,0.21406250652,0.24205674438000002,0.46124545384000004,2.4764907851199998,13.19060911752
/samples/ATS/YonedaLemma.dats,0.016205794659999998,0.028347506760000002,0.0774201801,0.13337467048,0.21203353852,0.23803228938,0.44124068284,2.4538272591199997,15.24491726052
/samples/ATS/basis_ssntype.sats,0.01629797966,0.02857489676,0.0826766351,0.13332184148,0.21253368952,0.26042199038,0.46070571184000003,2.5821332831199997,14.28452895452
/samples/ATS/csv_parse.hats,0.015543114660000001,0.02696526176,0.0919666611,0.13488482248,0.21250506152,0.24452947138000003,0.43688551584,2.44931293812,12.93887727752
/samples/ATS/intinf_vt.dats,0.01639597066,0.02886234276,0.07820204310000001,0.13347407848,0.21333614552000002,0.28098477038,0.46016925484000004,2.6678438981199997,13.34087765052
/samples/ActionScript/FooBar.as,0.01601973666,0.029210115760000002,0.0928559801,0.12733028248,0.21666433152,0.22349767538,0.46472652884000004,2.4589782271400003,13.57872604652
/samples/ActionScript/HelloWorld.as,0.01640902666,0.02768783676,0.0829805681,0.12792086548,0.22067968952,0.21759578338000002,0.46490866884000004,2.4584057881400003,15.46600500452
/samples/ActionScript/NumberUtil.as,0.01599705166,0.03111532676,0.0815176551,0.12701717748,0.21929958652,0.25552152238000003,0.47528242584,2.4668990561400004,12.75527078652
/samples/ActionScript/TextFieldUtil.as,0.01527818566,0.03142898576,0.0811996231,0.12891096848,0.21745686752,0.24733315538000003,0.47231241984000005,2.50114216014,14.88188590152
/samples/Adblock Filter List/Imperial Units Remover.txt,0.01508553766,0.02453172176,0.0915732061,0.13199004247999999,0.21311210252,0.22052234838,0.47306510584000006,2.46294919112,13.20069196452
/samples/Adblock Filter List/abp-filters-anti-cv.txt,0.015475056660000002,0.027987632760000002,0.0913053791,0.13125003148,0.21424555352000002,0.21425104838000003,0.45446640484,2.4873711411199997,15.738044864519999
/samples/Adblock Filter List/anti-facebook.txt,0.01603875366,0.02456526776,0.07908953810000001,0.13066921748,0.21505201352,0.22918060438,0.55704619184,2.46300784512,16.66549839352
/samples/Adblock Filter List/fake-news.txt,0.01545303866,0.02742211576,0.0891978491,0.13121277748,0.21194036552,0.22125557538,0.48831939884000003,2.44518451512,13.72007831752
/samples/Adblock Filter List/test_rules.txt,0.01467022666,0.02651812876,0.07833515910000001,0.13178805448,0.21949695352,0.21485065038000004,0.47722927184,2.4775715951199997,13.87812609352
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,0.015341093660000001,0.02620735476,0.0813321921,0.12713749748,0.21465692552,0.21387948238,0.45651125284000005,2.44773960514,14.85473366352
/samples/Adobe Font Metrics/SpecialElite.afm,0.01599019866,0.02757896076,0.0859723081,0.12656079848,0.21432882352000002,0.21580748038000003,0.45933643484000003,2.47161421814,16.38106656052
/samples/Adobe Font Metrics/lambda.afm,0.01653842866,0.02741500276,0.09226215110000001,0.12910429248,0.21506557352,0.21744847438000003,0.45734537684000004,2.5958357111400003,13.26126993552
/samples/Agda/NatCat.agda,0.015401602660000001,0.02634522676,0.0764439821,0.13057017148,0.21513484752,0.23079598138000001,0.45787008184000005,2.4322868881199997,13.33753207752
/samples/Alloy/file_system.als,0.015322135660000001,0.02842063076,0.07808695410000001,0.13322040148,0.21260785952,0.24021802338000003,0.46059162384,2.4182949731199996,14.32930788852
/samples/Alloy/marksweepgc.als,0.01557581066,0.027166213760000002,0.0761764401,0.13291459048,0.21280505252,0.26011358538,0.45777320184000003,2.42927124712,13.98205321652
/samples/Alloy/views.als,0.01521962066,0.02715733976,0.07615077910000001,0.13352979348,0.21222513352,0.25217573738000004,0.45561501984,2.6802473391199997,15.15083862652
/samples/Alpine Abuild/filenames/APKBUILD,0.01660161566,0.02944079576,0.0974930571,0.13039538747999999,0.21934831652,0.22082130238000003,0.44061980984000004,2.4916721481199997,15.70693930652
/samples/Altium Designer/Sample Altium Project.PrjPcb,0.015336472660000001,0.02769798776,0.08347430010000001,0.12794097448,0.21357118152000001,0.21627306338000002,0.46312579084000005,2.50933133414,14.97236560352
/samples/Altium Designer/Sample Board Design.PcbDoc,0.01525377066,0.04361331676,0.0968952861,0.12793606648,0.21702084752,0.21477680638000002,0.46497535984000005,2.4857440271400004,14.116061244519999
/samples/Altium Designer/Sample Output Job.OutJob,0.01666912966,0.02818328576,0.0839908921,0.12806496148,0.21481170852,0.21404453538,0.45769946684,2.43957314914,13.21463964352
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,0.01511648366,0.028899882760000002,0.0898702671,0.12855000948,0.21451710052,0.21531922838000003,0.46056592784000006,2.46536282314,19.80092086752
/samples/AngelScript/botmanager.as,0.014660205660000002,0.02657946776,0.0803651751,0.13309961548,0.21501390152000002,0.24485884838000002,0.6702215558400001,2.57932038012,15.11492557152
/samples/AngelScript/payload.as,0.01514076666,0.03265360976,0.0714197251,0.13389614948,0.21527487252000002,0.26601146138000004,0.6679856148400001,2.71821625212,19.08100885452
/samples/Ant Build System/filenames/ant.xml,0.01601553466,0.02781948076,0.0791946541,0.13806231248,0.21795902052000002,0.22668481238000002,0.45035575584000004,2.4684792711199997,13.43719683052
/samples/Antlers/index.antlers.html,0.01589287866,0.027747506760000002,0.0783661301,0.13751491048,0.21316776852000002,0.23385111238000003,0.44959776784000005,2.50843621612,12.78784171852
/samples/Antlers/kitchensink.antlers.html,0.01605894566,0.02630989076,0.08442275410000001,0.13857380748,0.21493940952,0.24008117638,0.45982445084,2.4613533741199998,13.36781395952
/samples/Antlers/kitchensink.antlers.php,0.01598431866,0.02646917076,0.0789673221,0.13459993648,0.21307279052,0.23936172938000003,0.45856234984000005,2.54212541112,17.10865048052
/samples/Antlers/layout.antlers.html,0.01712196066,0.02792309476,0.0893702901,0.13707175448,0.21395534452,0.22746585838000002,0.44904006684000003,2.62776611912,13.38056209552
/samples/Antlers/sitemap.antlers.xml,0.01604309966,0.02828112776,0.0934742191,0.14006155048,0.21619589552000001,0.23001380138000002,0.45816611584000005,2.4823805701199997,13.73188332852
/samples/ApacheConf/apache.vhost,0.01712631566,0.02656194576,0.0874407371,0.12862082148,0.21271046752,0.22477781638000002,0.68538384084,2.4534186661199997,13.94386635352
/samples/ApacheConf/filenames/.htaccess,0.01587450366,0.02866770476,0.08692721510000001,0.13846270448,0.21208607652,0.25976022838,0.45812961484000003,2.65557170112,14.19871203752
/samples/ApacheConf/filenames/apache2.conf,0.015873124659999998,0.02672225276,0.0959198421,0.14528831748,0.21409215252,0.26869910838000005,0.45713514684,2.59998389712,14.45128764252
/samples/ApacheConf/filenames/httpd.conf,0.01640675366,0.02857765176,0.0907976531,0.13836247648,0.21149350352000001,0.26986402738000004,0.45654541784,2.6761763791199997,14.66345124252
/samples/Apex/AccountTrigger.trigger,0.01731062866,0.02751352476,0.0827276551,0.13042502748,0.21462745652,0.30414390738,0.6672398058400001,2.53977476312,15.43400883752
/samples/Apex/AddRelatedRecord.trigger,0.01623750766,0.02732983776,0.07919990510000001,0.12926611748,0.21394115152,0.24868289338000002,0.66891340284,2.52163837012,14.91796685652
/samples/Apex/ArrayUtils.cls,0.014979885660000003,0.03842132076,0.0893769841,0.13106419348,0.21790335052,0.27917787638,0.67126101784,2.57644833112,17.28622240852
/samples/Apex/BooleanUtils.cls,0.01556242866,0.03025927576,0.08889919710000001,0.13091164348,0.21519024352000002,0.35424487938000004,0.6746389408400001,2.4761402481199997,15.55182221752
/samples/Apex/EmailUtils.cls,0.015241140660000001,0.03031488376,0.0908647841,0.13187317448,0.21377892952000002,0.23836663338000003,0.66591884684,2.54834997312,15.67058788652
/samples/Apex/GeoUtils.cls,0.01611573366,0.02655483876,0.0797418451,0.13257670948,0.21580924052,0.23291796438000004,0.6710553128400001,2.55778916412,14.40606537452
/samples/Apex/LanguageUtils.cls,0.016263529659999998,0.03627654976,0.0795459431,0.13156099748,0.21740200852000002,0.26289479838,0.68530616684,2.5220080391199997,13.37088749152
/samples/Apex/LogTriggerHandler.trigger,0.015815317659999998,0.02590096176,0.0899176071,0.13191604348,0.21281974052000002,0.25174839238,0.66313408084,2.6225314641199997,15.22198804652
/samples/Apex/TwilioAPI.cls,0.01552396266,0.029206463760000002,0.08025163510000001,0.13130965948,0.21611222852,0.24060376638000003,0.67833094084,2.56174311812,12.67727881552
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,0.014959960660000002,0.026800084760000002,0.07956810710000001,0.13278474848,0.21619953852,0.22608663138,0.44444933784,2.3998330211199996,14.02597507552
/samples/AppleScript/Convert To PDF.applescript,0.01565886166,0.02586513876,0.0848108211,0.13464632948,0.21604235052,0.22512459338000002,0.45621311684000004,2.5914897081199997,15.81336211552
/samples/AppleScript/Convert To PostScript.applescript,0.015385048660000003,0.02621393676,0.0905575611,0.13383908648,0.21559385852000001,0.23036497838000003,0.45938834384000005,2.4946589601199998,15.27378477952
/samples/AppleScript/Count Messages in All Mailboxes.applescript,0.01486856066,0.02639530876,0.0770771491,0.13420225048,0.21755074852,0.22694799038000002,0.45685946784000003,2.59052851412,12.89597323452
/samples/AppleScript/Crazy Message Text.applescript,0.014569448660000001,0.026919647760000002,0.0868730791,0.13503010948,0.21647109752000002,0.22984695538000002,0.45845768284000005,2.6088266661199997,14.92208858452
/samples/AppleScript/Get User Name.applescript,0.015347880660000002,0.02617386176,0.08047223710000001,0.13492543848,0.21382763852,0.23173949938000002,0.46015724284000004,2.50215895912,13.92092959052
/samples/AppleScript/Time Of Day.applescript,0.015610475660000003,0.02602851176,0.08854863810000001,0.13539687348,0.21307650952,0.22330026438000003,0.47189315184,2.6583212811199997,14.41693907052
/samples/AppleScript/center.applescript,0.01556529666,0.02749983176,0.0816906391,0.13550434448,0.21943543452,0.23454870638000003,0.45336777684,2.53031498612,14.28816620252
/samples/AsciiDoc/encoding.asciidoc,0.015432088660000001,0.02859849276,0.0872831641,0.12698401148,0.21218854952000002,0.29272088838000004,0.45609126784000004,2.4421718121400002,15.94868497452
/samples/AsciiDoc/list.asc,0.01577246966,0.028786595760000002,0.0957377361,0.12617347448,0.21226329052,0.23295393138000003,0.47243330884,2.46154358214,13.40313176752
/samples/AsciiDoc/sample.adoc,0.01574879066,0.02815393476,0.08448746210000001,0.12601561048,0.21832297452000002,0.23061584438000002,0.45608375484,2.4947859461400004,15.26309494252
/samples/AspectJ/CacheAspect.aj,0.015936481659999998,0.02501791076,0.08246204310000001,0.13710753448,0.21375670552,0.23630926238000002,0.44553184084,2.4858756131199997,15.18045641952
/samples/AspectJ/OptimizeRecursionCache.aj,0.01495746666,0.02628501276,0.0830301071,0.13551230548,0.21441522352,0.23622612938,0.45117122084000005,2.6918269221199997,13.80468957552
/samples/Assembly/3D_PRG.I,0.014928784660000001,0.02784425876,0.07674554210000001,0.13420191148,0.21415508452,0.30827690538,0.68789561184,2.6510414671199998,16.65801307552
/samples/Assembly/A8514.I,0.014626078660000002,0.03042428876,0.0811638601,0.13310970748,0.21251121052000002,0.24776389438000002,0.47416986384000004,2.4715309141199997,16.37581435652
/samples/Assembly/External Interrupt.a51,0.015620191660000003,0.02772923076,0.0755430701,0.13238308248,0.21391683152000002,0.22740083438000003,0.44872028284000004,2.52655247012,14.29185280352
/samples/Assembly/FASM.asm,0.01664098566,0.031407041760000004,0.0815664561,0.13530728848,0.21711813552,0.26620914538,0.47617053084000005,2.67722523412,13.22654102452
/samples/Assembly/audio.i,0.01467815566,0.03130557476,0.0772281551,0.13598735048,0.21323709152,0.23673883938,0.67945281384,2.52359120712,13.74363808352
/samples/Assembly/cpu_feat.nas,0.015058456660000002,0.02977906876,0.0767918521,0.13294594248,0.21171451052,0.24129861338000003,0.67942161284,2.48207076512,14.22897896752
/samples/Assembly/fftfpu.nas,0.014072986660000002,0.03589566276,0.0718874151,0.13302136348,0.21186178952,0.25363084738,0.68694026984,2.5262879781199996,15.20689354952
/samples/Assembly/forth.nasm,0.014904145660000001,0.02813285976,0.0831081431,0.13603437348,0.23938808452000002,0.30986219138000004,0.47134248884,2.64824089212,14.52996094052
/samples/Assembly/fp_sqr32_160_comba.inc,0.015006556660000002,0.03211999676,0.0765669531,0.13495711448,0.21391475252,0.26429835638000004,0.47708514284000003,2.65303405912,17.12963408552
/samples/Assembly/lib.inc,0.01589633466,0.03329697276,0.0816285051,0.13894112148,0.21315020352,0.14185742738,0.47519440884,2.45451801912,16.10569351452
/samples/Assembly/macros.inc,0.01584983266,0.033094161760000004,0.07577090510000001,0.13373421548,0.21565630852,0.24703730838000001,0.6912060828400001,2.52204590412,15.88728039252
/samples/Astro/index.astro,0.01586045066,0.027803421760000002,0.0969244021,0.13650885348,0.21285145452,0.23789802638000002,0.45644136684000003,2.55993420612,14.00833693552
/samples/Asymptote/figarc4_3D.asy,0.01596812366,0.02593827276,0.0956965191,0.13138545748,0.21635828752,0.23410833438000003,0.49548889084000003,2.67258788612,14.22462725052
/samples/Asymptote/kappa-sawteeth.asy,0.01492269566,0.02669433076,0.0802409511,0.13282722848,0.23278921352,0.23211554338,0.45974009184000003,2.61985921912,15.51406742952
/samples/AutoHotkey/hello.ahk,0.015383733660000001,0.02753051076,0.0910443041,0.13288597948,0.21622803852,0.22428338738000003,0.44853407384000005,2.41958109012,14.15647262252
/samples/Avro IDL/user.avdl,0.01503669666,0.02815995176,0.0763705461,0.13048267448,0.21341977452000002,0.22762944738000002,0.45588276784000004,2.76145818912,15.70875781552
/samples/Awk/test.awk,0.01487709566,0.02940016176,0.0931758251,0.13428843848,0.21327830652000002,0.24651993738000003,0.45969075584,2.56872164112,13.15074601052
/samples/B4X/B4XMainPage.bas,0.01617936066,0.026193329760000002,0.0842110601,0.14394618748,0.21217736652000002,0.24299166338000003,0.46871574184000003,2.47641303612,13.36695398552
/samples/B4X/OAuth.bas.bas,0.01593412566,0.02672939576,0.09473908610000001,0.14189674448,0.21663970952,0.25568170538,0.47272752084,2.5476119801199997,18.47398074252
/samples/B4X/RequestsManager.bas,0.01569094266,0.027929068760000002,0.09223220310000001,0.14245146548,0.21694802152,0.24293808638000003,0.46961562484,2.60617109112,15.43412016252
/samples/BASIC/GPIOGW.BAS,0.01615229166,0.02952936176,0.09892842810000001,0.13127153448,0.21344071852000002,0.23099442738000003,0.44676620984000004,2.56726429912,13.63407640652
/samples/BASIC/P180.BAS,0.014922396660000002,0.02851549676,0.08220510710000001,0.13144602648,0.21204559152000002,0.23475684938000002,0.44358082384,2.5220675251199998,13.49821974452
/samples/BASIC/mandelbrot.bas,0.016063920659999998,0.027048292760000002,0.0859403581,0.14203821048,0.21193690852000002,0.23100135938000002,0.45099146384000005,2.56719778012,13.56143042852
/samples/BASIC/spacesc.bas,0.01629974166,0.02797505976,0.0925993261,0.14105906848,0.21350270852,0.30548743138,0.44783803484,2.47910396612,16.18331361452
/samples/BQN/gameoflife.bqn,0.015131244660000003,0.02701183076,0.07481202910000001,0.12937406348,0.21299528452000002,0.23613546338000002,0.45763060784000004,2.5642507481199996,14.96854250652
/samples/BQN/snake.bqn,0.01676436766,0.02913175376,0.0772345671,0.12968942048,0.21259192952,0.30741371938,0.46179586284,2.55074084112,13.768543856520001
/samples/Ballerina/hello-world-service.bal,0.01552189266,0.02720888076,0.0766141741,0.12999988448,0.21608358052,0.23961978738000003,0.43956342784,2.5264343021199998,13.076419702519999
/samples/Ballerina/hello-world.bal,0.01491023966,0.02547283276,0.0757418021,0.12961604848,0.21434002152,0.23468211838000003,0.44673371584000005,2.5032735211199997,14.01478976152
/samples/Ballerina/json.bal,0.015661835659999998,0.02416511176,0.07814253110000001,0.12980738848,0.21312061752,0.23710962538000002,0.44803973384,2.4528970481199996,14.43633506752
/samples/Ballerina/var.bal,0.01603855766,0.02759509576,0.0788250691,0.13111384348,0.21207618352000002,0.23913464638,0.42891039484000004,2.6595287281199997,13.72866946952
/samples/Ballerina/xml.bal,0.015584034660000001,0.02537200076,0.0781636741,0.12991374148,0.21371374652,0.23942554938000002,0.44343340484000004,2.52078120412,13.31095883652
/samples/Beef/ProfilePanel.bf,0.01598522066,0.04044490676,0.0821419771,0.13328846348,0.21866947452000002,0.28344211838000005,0.48330131984,2.56326743212,13.88273979652
/samples/Beef/Program.bf,0.017047535659999998,0.028759478760000002,0.0812276421,0.13135957148,0.21288088052,0.24797231138000003,0.47118921584,2.5631941821199997,15.71034987552
/samples/Beef/RandoCode.bf,0.01575837666,0.04299314976,0.0850931261,0.13124306848,0.22516378252000002,0.31486916338000004,0.49551226584,2.56586263712,14.43340895852
/samples/Befunge/aturley.bf,0.014965879660000002,0.02726873976,0.08022311310000001,0.12782171747999999,0.21382821952,0.22915036738000003,0.6786675468400001,2.41168049514,15.89646820752
/samples/Befunge/beer7.bf,0.014129135660000002,0.02666580276,0.0792004531,0.12818281748,0.21307878152,0.27970099538000004,0.68133340284,2.44458614314,14.45526316052
/samples/Befunge/befunge3.bf,0.014464719660000002,0.02653773376,0.07930144410000001,0.12622392748,0.21319687552,0.21672558338000003,0.6837649918400001,2.46529657114,14.21107519052
/samples/Befunge/cascade.bf,0.015275255660000002,0.02608366376,0.07774335610000001,0.12694739048,0.21356268452000002,0.21584527638000003,0.68730449484,2.4589388921400004,13.91704980152
/samples/Befunge/mycorand.bf,0.014448502660000001,0.02534035376,0.08023070010000001,0.12676365348,0.21441339752000002,0.40459206138000003,0.6750111348400001,2.5033754951400002,14.31180566452
/samples/Berry/berry_schema_validator.be,0.01582564466,0.02765776176,0.0773754291,0.13498913248,0.21621768852,0.23086248038,0.47400433684000004,2.57471197912,14.566590594520001
/samples/Berry/lcd_display.be,0.01639711766,0.02580975476,0.0775179891,0.13590872448,0.21218604852,0.23912586938000002,0.46210628384,2.54507563612,13.24531962952
/samples/BibTeX/citations.bib,0.01681559966,0.02737321476,0.0932052961,0.13077652748,0.21329811952,0.35905548438,0.42572466184,2.69248254212,13.12206446052
/samples/BibTeX/deeplyaggrevated.bibtex,0.01714590566,0.02807658776,0.07870127610000001,0.13041245948,0.21175168352,0.24865533638000004,0.46086575184,2.55200979912,13.52744978452
/samples/Bicep/101-container-registry.bicep,0.01495617966,0.026606902760000002,0.0741662651,0.13006433548,0.21168369852000002,0.24090469138000004,0.44814175684,2.46728428012,14.29903688652
/samples/Bicep/201-1vm-2nics-2subnets-1vnet.bicep,0.015570380660000003,0.02772224676,0.0771711591,0.12966870148,0.21141845452000002,0.25120849438000004,0.45910773184000003,2.67709572912,17.82019049052
/samples/Bicep/params.bicepparam,0.01644197666,0.02728499376,0.0773424851,0.12978434748,0.21150702952,0.23800750538,0.45674044984,2.64502056512,15.16397786152
/samples/Bikeshed/example.bs,0.01568873466,0.03231624776,0.08120813810000001,0.13286950448,0.21302323752000002,0.26951154438,0.47746671384000006,2.5626733161199997,17.24988064252
/samples/Bikeshed/example2.bs,0.01653261466,0.06917059776000001,0.0898022301,0.13191509448,0.21552975252,0.9191613793800001,0.51567840484,2.60463537912,13.97222819352
/samples/BitBake/cmake.bbclass,0.014656281660000001,0.02847396576,0.07758368310000001,0.13385233948,0.21676872552,0.25487085638,0.45559713784000005,2.6173466511199996,13.43295175452
/samples/BitBake/gstreamer-libav.bb,0.01623047666,0.02605704876,0.07596619810000001,0.13297085648,0.21402395652,0.25511778238000005,0.47100097084000003,2.49291948112,13.56875450552
/samples/BitBake/qtbase-native.bb,0.01602155466,0.02857426976,0.0767161031,0.13377592748,0.21141002952000001,0.23201942738000003,0.46584551484000003,2.66692164912,13.36733943552
