filename,cloc,go-enry,hyperpolyglot,linguist,magika,pygments-file-content,pygments-filename
HTML+ECR,0.19130384948,0.024605940880000003,0.011769468120000001,0.39690673158,0.06132101496,0.24079200622000002,0.12902419958000003
HTML+EEX,0.58084015544,0.07007899264,0.03528408836000001,1.1827277617399998,0.17874156388,0.7364127116600001,0.39100097074000006
HTML+ERB,0.58131082444,0.06826353964000001,0.03558469936,1.1887805067400001,0.18139404888,0.73199883566,0.4099982497400001
HTML+Razor,0.40223076496000004,0.045614348760000006,0.02427849324,0.78455438616,0.12285866892,0.45614953444000006,0.25928368016000003
HXML,0.39170736096000003,0.04663311576000001,0.02278063924,0.78536154616,0.12608091592,0.45406385644,0.26191869316000005
Hack,5.902225260400001,0.7023088074000001,0.36043120160000003,12.2662389604,1.8593364348,7.4216431816,3.9595997694000005
Haml,0.39027202096,0.04513136276,0.02432928324,0.78339709016,0.12276202992,0.46641876644,0.26673107716000005
Handlebars,0.39169406796000006,0.04637739276000001,0.023646704240000004,0.79138721616,0.12075096192000001,0.45388678344,0.29684053016
Hare,0.59701525044,0.07116901164,0.03639988436,1.19147513374,0.19184709788,0.76416055266,0.3932734577400001
Haskell,0.9753375074,0.11713100840000001,0.0571467136,1.9737882239000002,0.2997801628,1.1617136211,0.6567324639000001
HiveQL,0.39302021896000006,0.05174308576,0.02247517224,0.79346143416,0.12876633492,0.45353128944,0.2600001671600001
HolyC,0.9727656314,0.12599533640000002,0.055696168600000005,1.9713718699,0.3101937398,1.4202095291,0.6497811439000001
Hosts File,0.39105966296000005,0.04648790676,0.024043569240000003,0.9901628651600001,0.11890948392,0.44532076644000007,0.25878748216
Hy,0.58829593144,0.06906739964000001,0.03451118336,1.18846015174,0.18007579088,0.69355463866,0.39661740174000004
HyPhy,1.7482953838400002,0.19148433404000004,0.09636515996,3.33901753664,0.49673751468000005,2.60632359076,1.04724943464
IDL,0.9843734354000001,0.11870518740000001,0.1011822686,2.0442841389,0.3074463068,1.1997548861,0.6567326689000001
IGOR Pro,0.5901111054400001,0.07453016064000001,0.03620192736,1.1892004757399999,0.18510016388,0.6699291056600001,0.39013574374000004
INI,3.3397497461600003,0.39863815296000005,0.19716007504,7.15270200586,1.06138528732,4.05947920174,2.2227795658600003
Idris,0.19447587648,0.02316888288,0.01141958912,0.39582970958,0.07115956096,0.25326977722,0.13120062558
Ignore List,4.10811800208,0.48906316148000006,0.24491828552,8.24067222118,1.27756857416,4.66514728762,2.7386441901800005
ImageJ Macro,0.39358244796,0.05203002176,0.02155311324,0.78332516716,0.11529316692,0.44236591144000004,0.26115240916000004
Imba,0.19101774048,0.022556863880000003,0.01172899312,0.39032009958,0.05639124996,0.23237855422,0.12878578458
Inform 7,0.39321449896000005,0.04810466576000001,0.02257633224,0.79288765916,0.12529723692,0.44570062044000003,0.26352017716000004
Ink,0.9793917034,0.11757088840000002,0.059002454600000004,1.9745423709,0.3006649938,1.3426895981000002,0.6519882939000001
Inno Setup,0.39823045896000003,0.04689860976000001,0.02294057824,0.79643433116,0.12655558592000002,0.44650021344,0.2624650271600001
Ioke,0.18905457148000002,0.025498994880000004,0.01198718712,0.39515530358,0.05786725596,0.22225161522,0.13159670958000003
Isabelle,0.19659206148000002,0.025439338880000002,0.010746348119999999,0.39816929658,0.062168781959999996,0.23820603922000003,0.13152325258000003
Isabelle ROOT,0.19611445248,0.023944963880000003,0.012321646120000002,0.41035134758,0.05970416596,0.22584142522,0.12982886758
J,0.39120104696,0.04958327876,0.024696163240000003,0.79750044416,0.11811171392,0.45894504344000003,0.25975222016000005
JAR Manifest,0.19649605148000002,0.024258037880000003,0.012077570120000002,0.39153642158,0.061795938960000005,0.22086692122,0.13115718058000003
JCL,0.5902072124400001,0.06882935464,0.035442737360000004,1.18329609474,0.18885224188,0.50039326166,0.40099461174000006
JFlex,0.39404835796000004,0.046418901760000006,0.02509396324,0.79053717116,0.11860745292000001,0.4836753744400001,0.26086361316000006
JSON,7.050349711280001,0.8480817796800001,0.42426862032,14.23315185188,2.23065990456,8.647327500920001,4.69494023188
JSON with Comments,5.26885302096,0.6367919417600001,0.31022739224,10.64650655466,1.65611814092,5.98322108594,3.5009217926600007
JSON5,0.39994257196000005,0.045497575760000006,0.02261256924,0.78749650516,0.12219592292,0.57160351444,0.2612674421600001
JSONLD,0.19648388948,0.024532905880000004,0.01236392712,0.39363363458,0.06141666596,0.22360237922,0.13011626758000003
JSONiq,0.39173823496000004,0.04892577976000001,0.02130455424,1.1659441361600003,0.12351577592000001,0.45874126444,0.25843836016000005
Janet,0.58861778844,0.06988785364000001,0.03479446636,1.17706221074,0.19621919588,0.7060592826600001,0.40507688474000003
Jasmin,1.5652686558400002,0.19343463804000002,0.09440616996000001,4.775151128640001,0.48314163068000004,1.52087457376,1.0723995426400001
Java,2.1763265562800003,0.26096842868000003,0.12929720832000002,4.41434707438,0.66285851056,2.75658772042,1.4604819813800003
Java Properties,0.39143873696000003,0.04783592976000001,0.02170957524,0.8212316801599999,0.12189844492000002,0.43972084644000003,0.26921687216
Java Template Engine,0.19068612248000003,0.02163561988,0.01087143312,0.39050557758,0.062055917960000005,0.22046557722000001,0.12932352258000002
JavaScript,7.910828744200001,0.9776115602000002,0.4667687788,16.6843156992,2.4543425964,10.988750729800001,5.264369481200001
JavaScript+ERB,0.19710018948000002,0.023300400880000002,0.012088757120000002,0.40269298758,0.060582663960000005,0.24565939522000002,0.13049942858000002
Jest Snapshot,0.19593511148,0.025123946880000005,0.01190220912,0.39650074258,0.06329493296000001,0.21965010522,0.12945979658
JetBrains MPS,0.5839963274400001,0.07014050564000002,0.034670298360000004,1.18725725574,0.18542023188,0.6611355976600001,0.39052921874
Jinja,0.39185401696,0.04822358276000001,0.02243988724,0.79037381016,0.12809034192000002,0.46264457244,0.25982122916000006
Jison,0.57837051344,0.06844580264000001,0.03590741036,1.18145125874,0.19032487888000002,0.7156884436600001,0.38728441974000005
Jison Lex,0.39607697396,0.05040382176000001,0.02381297724,0.7901490841600001,0.12414097992,0.44260732244,0.26064014816000003
Jolie,0.9754699694000001,0.11604792940000001,0.0579065676,1.9682991908999998,0.3052095278,1.2121007331,0.6470300439000001
Jsonnet,0.19448771148000002,0.023698839880000003,0.011862479120000002,0.39676848858,0.06210687296,0.22972345222,0.12945777458000002
Julia,0.40577713396000004,0.043329545760000004,0.02188153824,0.7848288141599999,0.12252731592,0.6076253224400001,0.26189899916000003
Jupyter Notebook,0.19568422148,0.023051203880000003,0.01152414212,0.40313438958,0.06173626496,0.22103655922,0.13102054158
Just,0.39220150096000006,0.047114839760000006,0.023794841240000003,0.78713270316,0.12829345292,0.47393888344,0.25703673516000003
KRL,0.19689462848000003,0.024647703880000003,0.010471781119999999,0.39259567858,0.06246432096000001,0.22187548022,0.12970228958000002
Kaitai Struct,0.38775226696000004,0.04520287676000001,0.022866964240000003,0.7886113501600001,0.12356317992,0.44348839444,0.26124052516000007
KakouneScript,0.5875792064400001,0.06894680664000001,0.034956077360000004,1.18474223274,0.18561761288,0.75844404666,0.38967530074000006
KerboScript,0.58430369544,0.07034365664,0.034486911360000004,1.76029344774,0.17405671088,0.6994828526600001,0.3908686907400001
KiCad Layout,3.1063837386800004,0.40564491108000006,0.18309928592000002,6.33506568028,0.99835743336,3.5651817575200004,2.07396153628
KiCad Legacy Layout,0.19744173648000002,0.09603825388000001,0.013089721120000002,0.6200280155800001,0.057386314960000004,0.22360680422,0.12885516958
KiCad Schematic,1.37113862636,0.20231776116000003,0.08032011284,3.9656884790600007,0.42980252272,1.56260066154,0.9111553180600002
Kickstart,0.58768414644,0.06915696764000001,0.03379752136,1.8059984607400001,0.18976468988,0.7368864456600001,0.3897918127400001
Kit,0.18940205848000002,0.026312662880000004,0.01222357512,0.39756958658,0.061178203960000004,0.22884562222000002,0.13038054058
Kotlin,0.19673412748000002,0.023912251880000002,0.013319030120000002,0.39131321658,0.058990303960000004,0.24107212022000002,0.13306182258000002
Kusto,0.77924262692,0.09287971852000002,0.046594193480000004,1.63562699432,0.25469205284,0.97405396288,0.52398120132
LFE,0.7839536249200001,0.09159014852000001,0.046065940480000005,1.57286182732,0.24299873384,0.95001848588,0.5191532113200001
LOLCODE,0.19462290348000003,0.024713123880000003,0.01124764512,0.39901814158,0.062283850960000005,0.31004431422,0.13073361558000002
LSL,0.39029600296,0.045244070760000005,0.02277006924,0.79197300816,0.11849456592,0.45794953544000006,0.26347908616000004
LTspice Symbol,0.19036684648000002,0.021967972880000002,0.01171376512,0.41458222158,0.06259631396000001,0.22062265622000002,0.13152940958000003
LabVIEW,2.17336006328,0.25478837868000004,0.12564850532000002,4.35017747038,0.66741580056,2.48621994342,1.4227484653800002
Lark,0.58502405844,0.07021208764,0.03410704136,1.18563615074,0.19139518888,0.69870122366,0.3919035827400001
Lasso,0.59589344244,0.07071449864000001,0.03550509736,1.2247697287400001,0.18411692588,1.35983148666,0.39232428174000006
Latte,0.39492395296000005,0.04635837676000001,0.02260248224,0.79068960516,0.12248183592,0.49203624544,0.2593268791600001
Lean,0.39377343996,0.04586046576000001,0.02269825124,0.81027334116,0.12102225792,0.46344710944,0.25953236416000003
Lean 4,0.20272324448,0.023561008880000005,0.011120809120000002,0.41171449758,0.06290935096000001,0.22140215422,0.12922730258
Less,0.19533849348000001,0.022881716880000003,0.010957092120000001,0.38973167858,0.06150811296,0.29647653922,0.12992061158
Lex,0.39362887196,0.047382993760000006,0.024038447240000003,0.81729252216,0.12355640592,0.49313849744000005,0.26186976316000005
LigoLANG,0.20022287648,0.022749385880000004,0.01083684112,0.39615496658,0.06098294696,0.23056534522000002,0.13113612558
Limbo,0.5865075994400001,0.06916572464000001,0.035505195360000005,1.57302886374,0.18495556988,0.67644817966,0.41573780474000005
Linker Script,0.7864928469200001,0.10629979752000002,0.04718811848,1.59516746032,0.24688835184000002,0.8873034228800001,0.5197542183200001
Linux Kernel Module,0.59325742244,0.07302584764000002,0.034725372360000006,1.7457548977400004,0.18677425588000002,0.66990573166,0.39217998274000004
Liquid,0.39347684596,0.046157735760000006,0.02300537424,0.7916701931600001,0.12500373892,0.46335313244000004,0.2993781521600001
Literate Agda,0.19832968448000002,0.025844318880000005,0.01090247212,0.39239357858,0.06853763796000001,0.22446342022000002,0.13154251258000002
Literate CoffeeScript,0.39352619796000005,0.04499864876000001,0.022891304240000004,0.78524436816,0.12091071991999999,0.44484255344,0.27516758116000006
LiveCode Script,0.7882638979200001,0.09447085152000001,0.046977365480000005,1.57045346332,0.25263934584000003,0.8839869578800001,0.51944648532
LiveScript,0.19621595148,0.023426900880000004,0.011006723119999999,0.40855844358,0.06133045396,0.22846915322000003,0.13056531058
Logos,0.9696167664,0.11561845940000001,0.0596122406,2.2037585979000003,0.2981888978,1.0372787981,0.6597352619000001
Logtalk,0.21075252948,0.022257480880000003,0.01093051812,0.40086743558,0.05732190896,0.18620763522,0.13189452158
LookML,0.58854634644,0.06947231564,0.034122205360000005,1.18638380174,0.18780381388,0.6882023766600001,0.39189253674
LoomScript,0.39170680296000004,0.05037407576000001,0.024472177240000004,0.82031596716,0.11834627692000001,0.46445152344,0.26378295216000003
Lua,1.3846118413600002,0.16037551516,0.07977374584000001,2.75705503406,0.43961505372000004,1.6718969915400002,0.9089148270600002
Luau,0.9891896794000001,0.11551626540000001,0.0577946146,1.9957499759,0.31348512580000004,1.3056520381,0.6620379169000001
M,5.742208590920001,0.6788078115200001,0.33271815548,13.33923636582,1.81015415484,7.42276130638,4.455708281820001
M4,0.9834644014,0.12403458540000001,0.05592701060000001,2.0578367209,0.2991103988,1.1369772841,0.6673041309000001
M4Sugar,0.58854595144,0.06795975064000001,0.03528978436000001,1.22385998274,0.18937835188000002,0.76535778866,0.38795751274000007
MATLAB,7.684959993720001,0.9426915263200001,0.46192628168,16.53680026762,2.40460657244,11.57716352858,5.998858375620001
MAXScript,0.9701233074000001,0.11496573040000002,0.0560590126,2.0077287659,0.2951412848,1.1802886191000002,0.6586934559000002
MDX,0.19725989748,0.022594603880000005,0.01189217712,0.39255186058,0.06281318696,0.23427853622,0.13106255258000002
MLIR,0.78227073292,0.09425389852000002,0.04734251548,1.57596072932,0.24420834984,1.15389548988,0.5172584613200001
MQL4,0.57869610144,0.07427306964000001,0.03546342436,1.3868537007400001,0.19668733988000003,0.92890570366,0.39726595874000004
MQL5,0.58882535544,0.11430328064,0.034653202359999996,1.38748206074,0.19199838488000004,0.7591318126600001,0.39529217374000003
MTML,0.19741036848000001,0.02329928188,0.01221094012,0.39876156658,0.06203161496,0.22432762322000002,0.12925486158000002
MUF,0.40104080196,0.052654067760000006,0.02389180724,0.82442577316,0.11855167892,0.48981199444,0.28361460016000006
Macaulay2,0.19734710548,0.022907476880000003,0.011839403120000001,0.40197721158,0.06139790596,0.26212624422,0.13045087958
Makefile,2.3833837307600003,0.28663369256000004,0.14389467844,4.72894241496,0.74746367252,2.93210041764,1.5990014309600002
Markdown,1.9702113398,0.25254011280000005,0.1189615272,4.0194074558,0.6193663346,2.6531996152,1.3349185938
Marko,0.5817322124400001,0.07004462464000001,0.034613182359999994,1.18357809774,0.18523719387999998,0.68179511266,0.38838898074000006
Mask,0.18957413548000002,0.023966060880000004,0.01198344812,0.59023166658,0.06276941396,0.25336359222,0.13299089658000002
Mathematica,2.3445327547600003,0.32287585256000007,0.14491151444,5.377407922960001,0.74435330452,3.21997778264,1.6817623829600004
Maven POM,0.19838491848,0.02428425488,0.01220065512,0.39901711658,0.05696359696,0.22491883022,0.13746767558000003
Max,0.58606745344,0.06913813564000001,0.032501894360000005,1.18515704074,0.18484429588,0.70651896366,0.3897005397400001
Mercury,1.9861513528,0.23560318280000003,0.11635902520000001,4.3165161258,0.6274354206,2.9921035422,1.5157155848000001
Mermaid,2.15019676528,0.25628163368,0.12851155932,4.32834916538,0.6618425825600001,2.9705881234200002,1.4316124303800002
Meson,0.39438841296000005,0.04623783276000001,0.023251318240000002,0.79205555316,0.12566386392,0.46951174644000004,0.25899420716000005
Metal,0.19494648948,0.023573636880000002,0.011999896119999999,0.39328505358,0.05660122696,0.26206628822,0.12894325758000003
Microsoft Developer Studio Project,0.19527638148,0.022550870880000004,0.011643042120000002,0.43303005158,0.05832460396,0.22186436122,0.13073288658
Microsoft Visual Studio Solution,0.19710372748000002,0.023392977880000002,0.011445642120000002,0.40419014958,0.06202801996000001,0.22440565522,0.12927120958000002
MiniYAML,1.7569919333200001,0.20789311592000004,0.10375754308000001,3.6827667542199998,0.55996962364,2.08435794298,1.1736564302200003
Mint,1.17968688388,0.15138574628,0.07034945372000001,2.36100621048,0.37569780976,1.38161597232,0.7776575644800001
Modelica,2.35407883576,0.36106588156,0.13721749844,7.078307955960001,0.75302667952,2.9107499416400002,1.6535619939600004
Modula-2,0.19615777448000002,0.024328750880000003,0.011055988120000002,0.41045621358,0.061605064960000004,0.23749558222,0.13016146158000003
Modula-3,0.9820669344000001,0.11732480940000001,0.0586601226,2.0039543409,0.3091665008,1.3086674871000001,0.6473679989000001
Module Management System,0.9852025624,0.11559770340000002,0.06568875260000001,1.9998410889,0.3015078988,1.1112950191,0.6500782159
Mojo,0.39242910996,0.045260138760000006,0.02508571124,0.82666019816,0.12161840092000001,0.47385242344,0.26181159316
Monkey,0.9848821424,0.12133769240000002,0.0552521606,1.9785639369,0.3095527088,1.2164302731,0.6521551819000001
Monkey C,0.19288696948,0.025082061880000003,0.01160723012,0.41280641558,0.061004371960000005,0.21933538722,0.14946938658000003
Moocode,0.5869769664400001,0.09004227464000002,0.03543636736,1.7653600747400002,0.19423294488,0.78647648366,0.39776239574000005
MoonBit,0.9916662214,0.12016839340000002,0.057554707600000005,1.9766234819,0.29770738280000003,1.2293917681000002,0.6499186669000001
MoonScript,0.19625836648,0.021099304880000003,0.011964171120000002,0.39974364258,0.06174188596,0.25847997122,0.13599271658000003
Motoko,0.39364026896000004,0.05052753276000001,0.02440227224,1.20957372216,0.12348583992,0.54688368444,0.2766152511600001
Motorola 68K Assembly,1.2092901548800001,0.13803875428,0.06834653172,2.47413312648,0.37752163776000003,1.33682912332,0.7942284464800001
Move,0.38387882296000003,0.046412257760000006,0.022775443240000002,0.79257791716,0.12017517692000002,0.52636939644,0.26032671716000005
Muse,0.39040746996,0.04660868876,0.02441292724,0.79872227516,0.12510681792,0.5829096794399999,0.26089104316
Mustache,0.7857896229200001,0.09369536852000002,0.04592184648,1.57216649132,0.25180262084000005,0.90276516388,0.5168557793200002
NASL,1.9511061538,0.24922851880000002,0.12231252120000001,3.9860940528,0.6318086256000001,2.4455928982,1.3022592898000003
NCL,3.1235312146800003,0.4085138380800001,0.19169451492,9.561642110280001,0.9756727973600001,3.7989733085200004,2.10233857528
NEON,0.39028925896,0.04655657776000001,0.023202648240000002,0.79470469016,0.12152869992000001,0.51608136244,0.25905704616
NL,0.39485493396000004,0.047037404760000005,0.023159151240000002,0.8207025611600001,0.12532495092,0.50335871144,0.26889331016000007
NMODL,0.38562112396000003,0.049464783760000006,0.023409856240000002,0.82338974416,0.12306645492,0.45782310944000004,0.26141695616000005
NPM Config,0.19572801448000002,0.024038245880000003,0.011057063120000002,0.39549140758,0.06257519596000001,0.22380497822,0.12943967958000002
NSIS,0.39119796096000004,0.04539411276000001,0.02439103024,0.7834739481599999,0.12753159092,0.7176196744400001,0.26062647516000004
NWScript,1.18070616188,0.13968641828,0.07037991772,2.37046438748,0.35322358076,1.57229723832,0.7733007174800002
Nasal,0.39007291596000004,0.06684258976000002,0.02389478124,1.19577885116,0.12377118192,0.53888714944,0.2598337941600001
Nearley,0.19718523148,0.022508673880000003,0.012322234120000001,0.39618077058,0.06187818196,0.25203586622,0.13030492958000003
Nemerle,0.19853491348000002,0.023876460880000002,0.01117726312,0.40667472858,0.06107975496,0.22224899722000002,0.14001628858
NetLinx,0.39458517096,0.045687171760000006,0.02182879624,0.78660563416,0.12559666092,0.5172441614400001,0.26118915416
NetLinx+ERB,0.39141582196,0.049085814760000006,0.02253916824,0.78925362016,0.11948957692,0.50349376844,0.25790199916
NetLogo,0.19624178348000001,0.022785432880000005,0.011291330120000002,0.39942610358,0.06377968096000002,0.25156219622000003,0.12992095658000002
NewLisp,0.58690911844,0.07018516164000001,0.036699501360000004,1.20269970474,0.19498022988000002,0.74165341866,0.40303206374000006
Nextflow,0.79155017092,0.09701959252000002,0.047345301480000004,1.57310167332,0.24809534484,0.97559017788,0.52281194332
Nginx,0.5828895684400001,0.07602959364,0.035898519360000006,1.3852614007400001,0.18532224988,0.6964451356600001,0.39618252374000007
Nim,1.17171948888,0.13974465328000002,0.07156790372,2.38169642348,0.37757928476,1.4084600903200002,0.7917147344800002
Nit,4.683798412520001,0.5755646211200001,0.28322017188000004,9.45445579692,1.48338216704,5.68423612328,3.1315420219200005
Nix,0.20254983448000002,0.021648171880000004,0.010564213119999999,0.39077531458,0.05845306496,0.23691437522,0.13139053658000002
Noir,0.5862725024400001,0.07270464164000001,0.03388513236,1.23418923374,0.18493271188,0.81113038366,0.3898920357400001
Nu,0.38471458096,0.047120987760000003,0.02311982824,0.7960503831600001,0.12393966292,0.45022540344000006,0.25929811216000004
Nunjucks,0.19665153548,0.02252023888,0.01197281812,0.39593064458,0.061617929960000005,0.22902537422000002,0.13043985158000002
Nushell,0.39276607996,0.04475722076000001,0.023892703240000004,0.80475534216,0.12291354392,0.48512769044000004,0.26077653816
OASv2-json,0.19703167748,0.023707313880000004,0.012056486120000001,0.40757959258,0.06156193496,0.25908326222,0.13095934858000002
OASv2-yaml,0.39543091196,0.04527702176000001,0.023469604240000004,0.8242698561599999,0.12291910192,0.45747963244,0.26244872416000004
OASv3-json,0.19596888948000002,0.023936109880000004,0.01090771912,0.40884016358,0.06060986996,0.24417823622,0.13072477658
OASv3-yaml,0.39087187996000006,0.04613533576000001,0.02403569724,0.82280131016,0.12553291292000002,0.48135785544,0.26119912416
OCaml,1.9844027878000001,0.23920468280000004,0.11271785520000001,4.6440134638,0.6121472476,2.5478661852,1.3023297438000003
Oberon,0.19608967248,0.024109517880000004,0.010968164120000002,0.39687466058,0.06303067596,0.22722389922000003,0.12825633458000002
Object Data Instance Notation,0.19979629448000003,0.024913348880000002,0.01207667112,0.42662616258,0.05706957096,0.22440524222000002,0.13125662958000003
ObjectScript,0.19562772048000002,0.025477064880000004,0.012100102120000001,0.41569632958,0.06760141096000001,0.23044696322000002,0.13062166758000002
Objective-C,4.34283106256,0.51650727336,0.26265422964,9.24858098676,1.3595099081200002,4.93349277484,3.1638643137600004
Objective-C++,0.39803243396,0.07083496676,0.025313123240000002,1.1987035181600003,0.11891984092,0.50527065344,0.26441307716000007
Objective-J,0.5841117344400001,0.08530911064000002,0.03528441636,1.8009464547400003,0.18167773088,0.6448691576600001,0.4052388547400001
Odin,0.19966110748000002,0.025984844880000003,0.012928455120000001,0.41677786258,0.061205292960000005,0.29259246122000004,0.12922122958
Omgrofl,0.19639560348000001,0.023252901880000003,0.011989165119999999,0.39330785658,0.06908976296000001,0.22110378322000002,0.13024094658000002
Opa,0.39065998496,0.04691954176,0.023451176240000003,0.77927468716,0.12005959992000001,0.44823679744,0.26133805016000006
Opal,0.19203241748000002,0.024754217880000002,0.010722791120000002,0.39174250458,0.06049869296,0.23372975422,0.13004567558000002
Open Policy Agent,0.77147223692,0.09047503952000002,0.047850535480000005,1.56689364032,0.24450530884000002,0.8926233428800001,0.5210732643200001
OpenCL,0.38843696096,0.04666085876000001,0.02228349424,0.81239206616,0.12404833192,0.46610042444,0.27129315816000005
OpenEdge ABL,1.15733141288,0.16063069628,0.07138514972,3.0639923334800003,0.36477532476,1.33226764532,0.7902894384800001
OpenQASM,0.19114827748000002,0.023040673880000005,0.01198496512,0.38955398658,0.06201776096000001,0.34256533222,0.12997072258000003
OpenRC runscript,0.19725107048,0.022485897880000005,0.01165204312,0.39244672458,0.06403533296000001,0.22010373322000001,0.13003221558000003
OpenSCAD,0.39700627996000004,0.05168642476,0.02287578024,0.79078433316,0.12055046292000002,0.56387683844,0.26212718916000005
OpenStep Property List,0.39021177096000004,0.04489602076,0.023432171240000004,0.81029846316,0.12683860792,0.43773533644000007,0.25649926416
Option List,0.9894696124000001,0.1162683334,0.0555571496,1.9681362709,0.3061087778,1.1087277161,0.6473659649000001
Org,0.19515809748000001,0.022788111880000003,0.01077106912,0.39387803758,0.06179239096,0.29649083622,0.14634027258
Ox,0.5955115024400001,0.07883178364000001,0.03598364136,1.18276877274,0.18693032388,0.7412727536600001,0.3874413607400001
Oxygene,0.19854837348,0.023466865880000003,0.01121571612,0.39503384958,0.061014574960000005,0.23019522422000002,0.12995796358000003
Oz,0.19643441348000001,0.022589179880000004,0.012169852120000001,0.39647937358,0.06372450896000001,0.35169393022,0.12802184958
P4,0.39350744496,0.047915199760000006,0.02387787424,0.7907058661599999,0.12751790892000003,0.54054406944,0.26166679116
PDDL,0.5905576864400001,0.07762671664000001,0.03522338536,1.17274456874,0.17892550288,0.68600568766,0.39120587974000004
PEG.js,0.39345826796000005,0.04587317776000001,0.024339648240000004,0.78412073116,0.12381334592000001,0.49079495744,0.26133202516000004
PHP,3.75967229612,0.44607386272000005,0.21979614928000002,7.91384270802,1.17661911724,4.81134037118,2.4678647230200004
PLSQL,1.5584010788400002,0.19758349104000003,0.09423584796000001,3.59128086864,0.48195227668,1.8488228097600001,1.07681975264
PLpgSQL,1.3660448923600002,0.16326470116000003,0.07823169784,2.84330963906,0.42887072272000004,1.66699080054,1.0304131040600002
POV-Ray SDL,2.4611019457600003,0.38517326356000003,0.14075272744,4.96939547096,0.74255712352,2.6656777216400003,1.5877570859600003
Pact,0.39158178696,0.04663282976000001,0.024232737240000003,0.79313481016,0.11808126792,0.51059510244,0.26130585716000004
Pan,3.5246221336400003,0.44945609084000004,0.20782010016000002,7.10710422344,1.1274449162800002,4.34396217996,2.3615702814400006
Papyrus,0.5814960624400001,0.06898319464000001,0.034388592360000005,1.19122420274,0.18891457388000002,0.7013670026600001,0.3926081307400001
Parrot Assembly,0.19466414748000002,0.023793397880000004,0.010127912119999999,0.39191822658,0.06243942296,0.21966104622000002,0.12883731358000003
Parrot Internal Representation,0.19492352848000002,0.025152720880000003,0.012067243120000001,0.39497787158,0.06132800996,0.22552002422,0.12995465458000002
Pascal,2.5437556472400003,0.30743854544000004,0.15084279056,5.25900895354,0.79804027548,3.2004759438600003,1.7075593015400004
Pawn,1.4383829243600001,0.31050165316,0.09001750584000001,3.8458839110600005,0.42622711272,2.02100694154,0.9196942720600001
Pep8,1.36642940136,0.16021895316000004,0.08873260684,2.77245273706,0.42087540472,1.9002922835400002,0.9084505600600001
Perl,5.3151533219600005,0.6753651887600001,0.31704055124,11.38448273966,1.63888770092,6.38553832194,3.5810329176600004
Pic,0.5852416434400001,0.07534956464,0.033173722360000005,1.17306537874,0.17747741088000002,0.61931805866,0.38944599174000005
Pickle,0.78547653892,0.09340037052000001,0.04787052148,1.64984545032,0.24874086784000002,1.28118323388,0.5186887713200001
PicoLisp,0.19639194348000003,0.022061599880000005,0.011777364120000001,0.40972599158,0.06266954996000001,0.22995775422,0.12967923558000002
PigLatin,0.19615977548000002,0.023725639880000003,0.011100857120000002,0.39372740758,0.06216399996,0.34652276922,0.13262567458000002
Pike,0.58844519744,0.06982099364000001,0.034271504359999996,1.18162065274,0.18091004988,0.6771504446600001,0.39484271974000007
Pip Requirements,0.39237584796,0.04711060076000001,0.023565987240000003,0.78782629316,0.13156930792000002,0.45101352544,0.25916744716000006
Pkl,0.58167737544,0.06932551364,0.03457239336,1.23615380274,0.18267982988,0.7569658426600001,0.38659715374000003
PlantUML,1.3674068963600001,0.18250866416000003,0.08128868884000001,2.76132105106,0.42805708972,1.48543950354,0.9112318040600002
Pod,0.7897234779200001,0.09482671952000002,0.04737367548,1.63536788832,0.23885060684000003,0.97715063688,0.5190153103200001
Pod 6,0.19431736248,0.023920819880000003,0.01100166712,0.41714456258,0.05663471996,0.22542526922,0.13076774858
PogoScript,0.19477562048000002,0.024232032880000004,0.01136789912,0.39574907758,0.06886494096000001,0.22400255022,0.13072623958000001
Polar,0.39144792196,0.04773799876000001,0.02434113524,0.7887018591599999,0.12809676292,0.53639287144,0.26046143616000006
Pony,1.1626741788800001,0.13987215328000002,0.06989194472,2.37374967148,0.36240397276,1.50971384532,0.7856211994800001
Portugol,0.39174138096,0.047172698760000006,0.02218917524,0.79066556916,0.12046185192,0.68429021644,0.26049830816
PostCSS,0.38971709796000004,0.052427560760000005,0.022846292240000003,0.78885591116,0.12121536492000001,0.45901365644000003,0.2615456111600001
PostScript,0.58260326844,0.07391032664000001,0.03281039136,1.18968145374,0.19512229388000002,1.05542177466,0.39136752874
PowerBuilder,1.1760404108800002,0.13931631628000002,0.06806684272,2.75518187648,0.37418605976,1.4079850503200002,0.7761862774800001
PowerShell,0.7823869819200001,0.09567733152000002,0.04459265548000001,1.57778655632,0.24719928384,0.99431121788,0.5257651003200001
Praat,0.58047537544,0.06806890164000001,0.03590697036,1.17546078374,0.17923875488000002,0.68738636966,0.3886537347400001
Prisma,0.9774898184,0.11705919840000001,0.0574201186,1.9823783709,0.3165371268,1.2260327981,0.6515905779000001
Processing,0.19606658148,0.023389940880000005,0.011461396120000002,0.39086473758,0.05778366896,0.34629944022000003,0.12949413658000003
Procfile,0.20023771348000002,0.024300443880000005,0.01120554712,0.39035566958,0.057621826960000004,0.22828598422000002,0.13148502558000003
Proguard,0.5829387314400001,0.06976225764,0.03517094936,1.23333852174,0.18448316188000002,0.7184921876600001,0.3961325387400001
Prolog,1.9822279818000001,0.23951400280000004,0.1159666032,4.0389205598,0.6187790056,2.5048708572000002,1.3100463628
Promela,1.3605176063600002,0.17814656516000002,0.08408811284,2.77389740306,0.42799375372000004,1.68869379654,0.9318134500600002
